"timestamp","Run"
9.0,10
10.0,10
11.0,10
12.0,10
13.0,10
14.0,10
15.0,10
16.0,10
17.0,10
18.0,10
19.0,10
20.0,10
21.0,10
22.0,10
23.0,10
24.0,10
25.0,10
26.0,10
27.0,10
28.0,10
29.0,10
30.0,10
31.0,10
32.0,10
33.0,10
34.0,10
35.0,10
36.0,10
37.0,10
38.0,10
39.0,10
40.0,10
41.0,10
42.0,10
43.0,10
44.0,10
45.0,10
46.0,10
47.0,10
48.0,10
49.0,10
50.0,10
51.0,10
52.0,10
53.0,10
54.0,10
55.0,10
56.0,10
57.0,10
58.0,10
59.0,10
60.0,10
61.0,10
62.0,10
63.0,10
64.0,10
65.0,10
66.0,10
67.0,10
68.0,10
69.0,10
70.0,10
71.0,10
72.0,10
73.0,10
74.0,10
75.0,10
76.0,10
77.0,10
78.0,10
79.0,10
80.0,10
81.0,10
82.0,10
83.0,10
84.0,10
85.0,10
86.0,10
87.0,10
0.0,11
1.0,11
2.0,11
3.0,11
4.0,11
5.0,11
6.0,11
7.0,11
8.0,11
9.0,11
10.0,11
11.0,11
12.0,11
13.0,11
14.0,11
15.0,11
16.0,11
17.0,11
18.0,11
19.0,11
20.0,11
0.0,12
0.0,13
1.0,13
2.0,13
3.0,13
4.0,13
5.0,13
6.0,13
7.0,13
8.0,13
9.0,13
10.0,13
11.0,13
12.0,13
13.0,13
14.0,13
15.0,13
16.0,13
17.0,13
18.0,13
19.0,13
20.0,13
21.0,13
22.0,13
23.0,13
24.0,13
25.0,13
26.0,13
27.0,13
28.0,13
29.0,13
30.0,13
31.0,13
32.0,13
33.0,13
34.0,13
35.0,13
36.0,13
37.0,13
38.0,13
39.0,13
40.0,13
41.0,13
42.0,13
43.0,13
44.0,13
45.0,13
46.0,13
47.0,13
48.0,13
49.0,13
50.0,13
51.0,13
52.0,13
53.0,13
54.0,13
55.0,13
56.0,13
57.0,13
58.0,13
59.0,13
60.0,13
61.0,13
62.0,13
63.0,13
64.0,13
65.0,13
66.0,13
67.0,13
68.0,13
69.0,13
70.0,13
71.0,13
72.0,13
73.0,13
74.0,13
75.0,13
76.0,13
77.0,13
78.0,13
79.0,13
80.0,13
81.0,13
82.0,13
83.0,13
84.0,13
85.0,13
86.0,13
87.0,13
88.0,13
89.0,13
90.0,13
91.0,13
92.0,13
93.0,13
94.0,13
95.0,13
96.0,13
97.0,13
98.0,13
99.0,13
100.0,13
101.0,13
102.0,13
103.0,13
104.0,13
105.0,13
106.0,13
107.0,13
108.0,13
109.0,13
110.0,13
111.0,13
112.0,13
113.0,13
114.0,13
115.0,13
116.0,13
117.0,13
118.0,13
119.0,13
120.0,13
122.0,13
123.0,13
124.0,13
125.0,13
126.0,13
127.0,13
128.0,13
129.0,13
130.0,13
131.0,13
132.0,13
133.0,13
134.0,13
135.0,13
136.0,13
137.0,13
138.0,13
139.0,13
140.0,13
141.0,13
142.0,13
143.0,13
144.0,13
145.0,13
146.0,13
147.0,13
148.0,13
149.0,13
150.0,13
151.0,13
152.0,13
153.0,13
154.0,13
155.0,13
156.0,13
157.0,13
158.0,13
159.0,13
160.0,13
161.0,13
162.0,13
163.0,13
164.0,13
165.0,13
166.0,13
167.0,13
168.0,13
169.0,13
170.0,13
171.0,13
172.0,13
173.0,13
174.0,13
175.0,13
176.0,13
177.0,13
178.0,13
179.0,13
1.0,14
2.0,14
3.0,14
4.0,14
5.0,14
6.0,14
7.0,14
8.0,14
9.0,14
10.0,14
11.0,14
12.0,14
13.0,14
14.0,14
15.0,14
16.0,14
17.0,14
18.0,14
19.0,14
20.0,14
21.0,14
22.0,14
23.0,14
24.0,14
25.0,14
26.0,14
27.0,14
28.0,14
29.0,14
30.0,14
31.0,14
32.0,14
33.0,14
34.0,14
35.0,14
36.0,14
37.0,14
38.0,14
39.0,14
40.0,14
41.0,14
42.0,14
43.0,14
44.0,14
45.0,14
46.0,14
47.0,14
48.0,14
49.0,14
50.0,14
51.0,14
52.0,14
53.0,14
54.0,14
55.0,14
56.0,14
57.0,14
58.0,14
59.0,14
60.0,14
61.0,14
62.0,14
63.0,14
64.0,14
65.0,14
66.0,14
67.0,14
68.0,14
69.0,14
70.0,14
71.0,14
72.0,14
73.0,14
74.0,14
75.0,14
76.0,14
77.0,14
78.0,14
79.0,14
80.0,14
81.0,14
82.0,14
83.0,14
84.0,14
85.0,14
86.0,14
87.0,14
88.0,14
89.0,14
90.0,14
91.0,14
92.0,14
93.0,14
94.0,14
95.0,14
96.0,14
97.0,14
98.0,14
99.0,14
100.0,14
101.0,14
102.0,14
103.0,14
104.0,14
105.0,14
106.0,14
107.0,14
108.0,14
109.0,14
110.0,14
111.0,14
112.0,14
113.0,14
114.0,14
115.0,14
116.0,14
117.0,14
118.0,14
119.0,14
120.0,14
121.0,14
122.0,14
123.0,14
124.0,14
125.0,14
126.0,14
127.0,14
128.0,14
129.0,14
130.0,14
131.0,14
132.0,14
133.0,14
134.0,14
135.0,14
136.0,14
137.0,14
138.0,14
139.0,14
140.0,14
141.0,14
142.0,14
143.0,14
144.0,14
145.0,14
146.0,14
147.0,14
148.0,14
149.0,14
150.0,14
151.0,14
152.0,14
153.0,14
154.0,14
155.0,14
156.0,14
157.0,14
158.0,14
159.0,14
160.0,14
161.0,14
162.0,14
0.0,15
0.0,16
0.0,17
1.0,17
2.0,17
0.0,18
0.0,19
0.0,20
1.0,20
2.0,20
3.0,20
4.0,20
5.0,20
6.0,20
7.0,20
8.0,20
9.0,20
10.0,20
11.0,20
12.0,20
13.0,20
14.0,20
15.0,20
16.0,20
17.0,20
18.0,20
19.0,20
20.0,20
21.0,20
22.0,20
23.0,20
24.0,20
25.0,20
26.0,20
27.0,20
28.0,20
29.0,20
30.0,20
31.0,20
32.0,20
33.0,20
34.0,20
35.0,20
36.0,20
37.0,20
38.0,20
39.0,20
40.0,20
41.0,20
42.0,20
43.0,20
44.0,20
45.0,20
46.0,20
47.0,20
48.0,20
49.0,20
50.0,20
51.0,20
52.0,20
53.0,20
54.0,20
55.0,20
56.0,20
57.0,20
58.0,20
59.0,20
60.0,20
61.0,20
62.0,20
63.0,20
64.0,20
65.0,20
66.0,20
67.0,20
68.0,20
69.0,20
70.0,20
71.0,20
72.0,20
73.0,20
74.0,20
75.0,20
76.0,20
77.0,20
78.0,20
79.0,20
80.0,20
81.0,20
82.0,20
83.0,20
84.0,20
85.0,20
86.0,20
87.0,20
88.0,20
89.0,20
90.0,20
91.0,20
92.0,20
93.0,20
94.0,20
95.0,20
96.0,20
